RecordID,Acerage,List_Price,Address,Cities_Towns,County,Style,Full_Baths,Half_Baths,Bedrooms,Rooms,Basmnt_Desc,Exterior,Cool_System,Heat_System,Water,Sewer,FHA_55_,Land_Assessment,Building_Assessment,Tax_Amount
1684,0.35,649000,69 LELAND AVE,New Providence Boro,Union,Colonial,3,1,4,9,1,0,1,1,1,1,0,46000,61900,7431
1685,0.44,649000,607-09 E 3RD ST,New Providence Boro,Union,Ranch,3,0,3,8,1,0,0,1,1,1,0,44000,79500,8505
1686,0.19,650000,1162-64 LORAINE AVE,New Providence Boro,Union,Split Level,2,1,4,10,1,0,1,1,1,1,0,50800,71600,8429
1687,0.26,650000,1035-37 PLAINFIELD AVE,New Providence Boro,Union,A-Frame,3,0,5,7,1,0,1,0,1,1,0,37000,88700,9999
1688,0.34,659000,229-37 MORRIS ST,New Providence Boro,Union,Cape Cod,4,0,3,9,1,0,0,1,1,1,0,69000,84000,10537
1689,0.29,659900,307 Hunter Ave,New Providence Boro,Union,Split Level,2,1,4,9,1,0,1,1,1,1,0,52600,82900,9331
1690,0.29,679000,1517-19 S 2ND ST,New Providence Boro,Union,Split Level,2,1,4,9,1,0,1,1,1,1,0,62500,79000,9495
1691,0.38,679000,645 ESSEX ST,New Providence Boro,Union,Split Level,2,1,5,9,1,0,1,1,1,1,0,47500,84500,9090
1692,0.35,689000,1118 W 6TH ST,New Providence Boro,Union,Ranch,3,0,4,10,1,0,1,0,1,1,0,46000,61600,7410
1693,0.58,699000,733-35 BERCKMAN ST,New Providence Boro,Union,Split Level,2,0,4,9,1,0,1,0,1,1,0,51400,58800,7589
1694,0.37,699000,610-14 STERLING ST,New Providence Boro,Union,Custom Home,0,1,4,10,1,0,1,1,1,1,0,41500,91400,9152
1695,0.27,699000,615-17 JOHN ST,New Providence Boro,Union,Colonial,2,1,4,10,1,0,1,0,1,1,0,44000,73000,8057
1696,0.31,699900,400 E FRONT ST UNIT 316,New Providence Boro,Union,Custom Home,3,1,5,10,1,0,1,1,1,1,0,45100,64900,7575
1697,0.57,719900,825 S 2ND ST,New Providence Boro,Union,Split Level,2,1,4,9,0,0,1,1,1,1,0,63900,73900,9490
1698,0.37,725000,1452-54 E 7TH ST,New Providence Boro,Union,Colonial,2,1,4,8,1,0,1,0,1,1,0,44000,78000,8402
1699,0.39,739000,529-31 PEMBERTON AVE,New Providence Boro,Union,Colonial,2,1,4,9,1,0,1,0,1,1,0,52500,86800,9593
1700,0.30,750000,958 KENYON AVE,New Providence Boro,Union,Split Level,2,1,4,9,1,0,1,0,1,1,0,46000,73900,8257
1701,0.43,750000,400 E FRONT ST UNIT 220,New Providence Boro,Union,Bi-Level,3,0,4,8,1,0,1,1,1,1,0,48000,54700,7072
1702,0.76,775000,1221-25 RADCLIFFE PL,New Providence Boro,Union,Colonial,2,1,4,10,1,0,1,1,1,1,0,46000,71700,8106
1703,1.04,789000,824-828 HILLSIDE AVE,New Providence Boro,Union,Ranch,1,1,2,5,1,0,1,1,1,1,0,78700,82700,11115
1704,0.32,795000,209-11 W 7TH ST,New Providence Boro,Union,Custom Home,2,1,5,9,1,0,1,1,1,1,0,62000,63900,8670
1705,0.40,798000,1074-76 ROSE ST,New Providence Boro,Union,Multi Floor Unit,3,1,4,8,1,0,1,1,1,1,0,45200,68000,7796
1706,0.30,799999,1308-10 BELLEVIEW AVE,New Providence Boro,Union,Colonial,2,2,4,11,1,0,1,0,1,1,0,48000,81300,8904
1707,0.18,800000,66 BERKELEY TER,New Providence Boro,Union,Colonial,3,1,3,7,1,0,1,1,1,1,0,77400,92800,11721
1708,0.16,849000,832-34 W 8TH ST,New Providence Boro,Union,Colonial,2,1,4,8,1,0,1,1,1,1,0,58000,72300,8973
1709,1.84,895000,57 TERRILL RD,New Providence Boro,Union,Colonial,3,0,4,10,1,0,1,0,1,1,0,62500,77100,9614
1710,1.39,900000,337-39 JOHNSTON AVE,New Providence Boro,Union,Multi Floor Unit,4,0,3,9,1,0,1,0,1,1,0,44000,62900,7362
1711,0.26,915000,12-14 COMPTON AVE,New Providence Boro,Union,Colonial,1,1,4,8,1,0,1,0,1,1,0,52900,89800,9827
1712,0.25,949000,1478-84 BRENTWOOD TER,New Providence Boro,Union,Custom Home,3,2,7,15,1,0,0,1,1,1,0,53000,72000,8608
1713,0.30,995000,1333-35 MURRAY AVE,New Providence Boro,Union,Colonial,2,1,4,9,1,0,1,1,1,1,0,41700,64200,7293
1714,0.90,995000,38-40 MARINERS PL,New Providence Boro,Union,Custom Home,4,1,5,11,1,0,1,1,1,1,0,53100,85700,9559
1715,0.33,1000000,1343 LAKE ST,New Providence Boro,Union,Custom Home,3,0,4,9,1,0,1,1,1,1,0,67000,90500,10847
1716,0.18,1099000,1246-48 E FRONT ST,New Providence Boro,Union,Colonial,2,1,4,9,1,0,1,1,1,1,0,69200,80200,10289
1717,0.20,1099000,532-34 E 2ND ST,New Providence Boro,Union,Colonial,5,1,5,12,1,0,1,1,1,1,0,62500,87400,10323
1718,0.11,50000,198 BERKELEY TERRACE,New Providence Boro,Union,Colonial,5,1,5,12,1,0,1,0,1,1,0,47500,90000,9469
1719,0,89000,1149-53 E 7TH ST,Plainfield City,Union,See Remarks,3,0,3,6,1,0,0,1,1,1,0,52600,79100,9070
1720,0,94900,66-68 NETHERWOOD AVE,Plainfield City,Union,One Floor Unit,1,0,1,4,1,0,1,0,1,1,0,65000,76800,9765
1721,0,100000,1065 FIELD AVE,Plainfield City,Union,Colonial,1,0,3,7,1,0,1,0,1,1,0,59500,68600,8822
1722,0,119900,957-59 MYRTLE AVE,Plainfield City,Union,One Floor Unit,1,0,1,3,1,0,1,0,1,1,0,31600,46600,5886
1723,0.11,125000,24-26 COMPTON AVE,Plainfield City,Union,One Floor Unit,1,0,2,5,1,0,0,0,1,1,0,34300,41100,5676
1724,0,137000,620 E 3RD ST,Plainfield City,Union,Colonial,1,0,3,5,1,0,1,0,1,1,0,49200,42600,6911
1725,0,139500,1234-36 MOFFETT AVE,Plainfield City,Union,One Floor Unit,2,0,2,5,1,0,1,0,1,1,0,45100,57000,7686
1726,0.12,140000,324-26 Halsey St,Plainfield City,Union,One Floor Unit,2,0,2,5,1,0,1,1,1,0,0,59600,71800,9891
1727,0.17,147000,1225-27 ARLINGTON AVE,Plainfield City,Union,Colonial,2,0,3,6,1,0,1,1,1,1,0,50900,73800,9387
1728,0.18,165000,1808 BRADFORD ST,Plainfield City,Union,Colonial,1,1,2,5,0,0,1,0,1,1,0,62000,77300,10486
1729,0,169900,1317-1319 GRANT AVE,Plainfield City,Union,Colonial,1,0,3,7,1,0,0,1,1,1,0,44400,117700,12202
1730,0.06,179000,132-34 PINEVIEW TER,Plainfield City,Union,Colonial,1,0,4,6,1,0,1,1,1,1,0,59000,85100,10847
1731,0.10,180000,1344-46 SLOANE BLVD,Plainfield City,Union,Colonial,1,1,3,6,0,0,1,1,1,1,0,51700,80400,9944
1732,0.12,180000,390 HARVEY PL,Plainfield City,Union,Bi-Level,2,0,4,8,1,0,1,1,1,1,0,48200,82800,9861
1733,0,180000,1341-43 MURRAY AVE,Plainfield City,Union,Colonial,1,0,3,9,1,0,1,0,1,1,0,61700,81900,10810
1734,0,192500,1424 W 4TH ST,Plainfield City,Union,Colonial,1,1,4,7,0,0,1,0,1,1,0,56800,84100,10356
1735,0,199900,964-66 W 8TH ST,Plainfield City,Union,Cape Cod,1,0,3,6,1,0,1,1,1,1,0,57300,84800,10619
1736,0.14,199999,725-27 KENSINGTON AVE,Plainfield City,Union,Cape Cod,1,1,5,8,1,0,1,1,1,1,0,66400,69100,10200
1737,0,205000,186-88 PINEVIEW TER,Plainfield City,Union,Colonial,1,1,3,6,1,0,1,1,1,1,0,50300,114100,12376
1738,0.11,210000,1619 S 2ND ST,Plainfield City,Union,One Floor Unit,2,0,2,6,1,0,1,1,1,1,0,77300,90500,12631
1739,0.16,214900,1840-44 WATCHUNG AVE,Plainfield City,Union,Colonial,2,0,3,6,1,0,1,1,1,1,0,57000,87500,10877
1740,0.17,219000,1133-35 Hillside Ave,Plainfield City,Union,Colonial,1,1,3,9,1,0,1,0,1,1,0,92300,22300,8628
1741,0.15,220000,1267-71 SALEM RD,Plainfield City,Union,Split Level,1,2,3,7,1,0,1,1,1,1,0,58300,90700,11216
1742,0,220000,319-21 LELAND AVE,Plainfield City,Union,Colonial,2,0,3,8,1,0,0,1,1,1,0,60300,92100,11472
1743,0,230000,204 W GRAND AVE,Plainfield City,Union,One Floor Unit,2,0,2,4,1,0,1,0,1,1,0,65400,103200,12692
1744,0.30,239900,1033 LEESVILLE AVE,Plainfield City,Union,Split Level,2,1,3,6,1,0,0,1,1,1,0,61400,139900,15153
1745,0.14,240000,325 E LAKE AVE,Plainfield City,Union,Victorian,3,1,6,11,1,0,1,0,1,1,0,62800,82500,10938
1746,0.18,244999,54 W CHERRY ST,Plainfield City,Union,Colonial,2,0,3,9,1,0,1,1,1,1,0,69100,71900,10614
1747,0,245000,1474 NEW CHURCH ST,Plainfield City,Union,Colonial,1,1,3,8,1,0,1,1,1,1,0,66000,125500,11781
1748,0.13,245000,2286 WHITTIER ST,Plainfield City,Union,Colonial,2,0,3,8,1,0,1,1,1,1,0,50000,10000,4516
1749,0.38,246000,926 JAQUES AVE,Plainfield City,Union,Cape Cod,1,0,3,5,1,0,1,0,1,1,0,76100,139000,16192
1750,0.08,249000,1978 BOND ST,Plainfield City,Union,Colonial,1,1,3,7,1,0,1,1,1,1,0,63000,119200,13716
1751,0.18,249900,426 W MEADOW AVE,Plainfield City,Union,1/2 Duplex,1,1,2,4,1,0,1,1,1,1,0,150400,0,11322
1752,0,249900,413 JAQUES AVE,Plainfield City,Union,Colonial,1,1,3,7,1,0,1,1,1,1,0,150400,0,13000
1753,0,250000,253 ORCHARD ST,Plainfield City,Union,Cape Cod,3,0,3,11,1,0,1,1,1,1,0,150400,0,11322
1754,0.11,255000,412 RALEIGH RD,Plainfield City,Union,Cape Cod,2,1,3,7,0,0,1,1,1,1,0,50000,10000,4516
1755,0.13,255000,1020 ELM TER,Plainfield City,Union,Colonial,1,1,4,7,1,0,1,1,1,1,0,150400,0,11322
1756,0.14,255000,449 CONCORD ST,Plainfield City,Union,Colonial,3,0,3,9,1,0,1,1,1,1,0,56900,112300,12737
1757,0,259000,621 LINDEN AVE,Plainfield City,Union,Colonial,2,0,3,7,0,0,1,0,1,1,0,83300,109000,14476
1758,0.14,259000,1053 MADISON HILL RD,Plainfield City,Union,Cape Cod,2,0,3,6,1,0,1,1,1,1,0,76300,154600,17382
1759,0.12,259000,1071 THIRZA PL,Plainfield City,Union,Colonial,1,1,4,8,1,0,1,0,1,1,0,150400,0,13000
1760,0.14,259000,1275 GEORGIA ST,Plainfield City,Union,Ranch,1,0,3,5,1,0,1,0,1,1,0,71300,96600,12639
1761,0,259000,292 TERRACE ST,Plainfield City,Union,Ranch,2,0,4,7,1,0,1,1,1,1,0,47700,89200,10305
1762,0,259900,649 E GRAND AVE,Plainfield City,Union,Bungalow,1,0,3,6,1,0,1,1,1,1,0,65600,105200,12857
1763,0,265000,567 TENEYKE PL,Plainfield City,Union,Ranch,3,0,3,6,1,0,1,0,1,1,0,150400,0,14781
1764,0,265000,213 VILLA PL,Plainfield City,Union,Colonial,1,1,3,7,1,0,0,1,1,0,0,86100,179300,19979
1765,0,268000,180 TEHAMA ST,Plainfield City,Union,Colonial,2,0,3,9,1,0,1,0,1,1,0,90300,150600,18134
1766,0.25,268500,332 GROVE ST,Plainfield City,Union,Colonial,2,1,4,10,1,0,1,1,1,1,0,70100,142700,16018
1767,0.14,269000,205 W INMAN AVE,Plainfield City,Union,Colonial,2,1,3,5,1,0,1,0,1,1,0,43800,156700,15093
1768,0.11,269000,1843 BARNETT ST,Plainfield City,Union,Colonial,1,1,3,8,1,0,1,0,1,1,0,113300,120400,17592
1769,0.18,269900,422 W GRAND AVE,Plainfield City,Union,Cape Cod,2,0,5,8,1,0,1,1,1,1,0,105200,121500,17065
1770,0.11,269900,409 E GRAND AVE,Plainfield City,Union,Cape Cod,2,0,3,7,1,0,1,1,1,1,0,73000,202500,20739
1771,0.11,273900,798 OLD LAKE AVE,Plainfield City,Union,Colonial,1,1,3,7,1,0,1,1,1,1,0,66600,205000,20446
1772,0.11,274900,1690 PARK ST,Plainfield City,Union,Split Level,1,1,4,8,1,0,1,0,1,1,0,87500,177500,19949
1773,0.11,274900,579 UNION ST,Plainfield City,Union,Colonial,1,1,4,7,1,0,1,1,1,1,0,102000,298000,30112
1774,0.24,275500,219 CONCORD ST,Plainfield City,Union,Colonial,2,0,4,9,1,0,1,1,1,1,0,57100,0,0
1775,0.11,279900,365 E. Stearns St.,Plainfield City,Union,Colonial,2,1,4,8,1,0,1,1,1,1,0,57300,225700,21304
1776,0,280000,273 PLAINFIELD AVE,Plainfield City,Union,Cape Cod,1,1,4,7,1,0,1,0,1,1,0,85400,346100,32483
1777,0.17,282000,1130 JEFFERSON AVE,Plainfield City,Union,Colonial,1,1,3,8,0,0,1,1,1,1,0,99700,61200,7795
1778,0.20,284900,1259 REVOIR DR,Plainfield City,Union,Colonial,1,0,4,7,0,0,1,1,1,1,0,45000,144800,9195
1779,0.11,284900,2089 PROSPECT ST,Plainfield City,Union,Bi-Level,1,1,4,8,1,0,1,1,1,1,0,100000,89700,9191
1780,0.10,285000,1108 MAYFAIR DR,Plainfield City,Union,Bi-Level,3,0,4,8,1,0,1,1,1,1,0,106000,93600,9670
1781,0.26,290000,268 W LINCOLN AVE,Plainfield City,Union,Cape Cod,1,0,3,7,1,0,1,1,0,1,0,65000,145600,10203
1782,0.16,295000,457 ORCHARD ST,Plainfield City,Union,Custom Home,1,1,2,7,0,0,1,1,1,1,0,45000,145700,9239
1783,0.16,295000,657 CENTRAL AVE,Plainfield City,Union,Tudor,2,0,3,9,1,0,1,1,1,1,0,102700,117400,10663
1784,0,295000,94 RUSSELL AVE,Plainfield City,Union,Cape Cod,2,1,4,8,1,0,1,1,1,1,0,133900,99600,11313
1785,0.06,129900,616 W LAKE AVE,Plainfield City,Union,Colonial,1,1,3,8,1,0,1,1,1,1,0,111400,107700,10615
1786,0.46,132700,674 HAMILTON ST,Rahway City,Union,1/2 Duplex,2,0,2,8,0,0,1,1,1,1,0,35000,168100,9840
1787,0.03,145000,387 SULLIVAN CT,Rahway City,Union,Ranch,1,1,2,5,1,0,1,1,1,1,0,92700,94900,8941
1788,0.06,165000,1347 GENOVESE LN,Rahway City,Union,Multi Floor Unit,1,1,2,5,1,0,1,1,1,1,0,94000,137500,11216
1789,0.01,175000,548 RACE ST,Rahway City,Union,1/2 Duplex,1,1,2,6,1,0,0,1,1,1,0,88600,104100,9336
1790,0.11,195900,460 HARRISON ST,Rahway City,Union,One Floor Unit,1,0,1,5,1,0,1,1,1,1,0,65000,201400,12696
1791,0.06,209900,734 JAQUES AVE,Rahway City,Union,Colonial,1,1,3,6,1,0,1,1,1,1,0,119000,131700,12146
1792,0.11,209900,1056 RICHARD BLVD,Rahway City,Union,1/2 Duplex,1,0,2,6,0,0,1,1,1,1,0,124800,92500,10528
1793,0.12,225000,244 OAK ST,Rahway City,Union,Colonial,2,0,3,6,1,0,1,0,1,1,0,128000,112400,11647
1794,0.13,245000,372 W HAZELWOOD AVE,Rahway City,Union,Cape Cod,1,0,2,6,1,0,1,1,1,1,0,114200,104200,10581
1795,0.13,245000,870 CRESCENT DR,Rahway City,Union,Colonial,2,1,4,9,1,0,1,1,1,1,0,65000,240100,14782
1796,0.07,249999,689 BROOKSIDE RD,Rahway City,Union,Ranch,1,0,3,8,0,0,1,1,1,1,0,103600,121300,10896
1797,0.10,250000,1221 FARRELL TER,Rahway City,Union,1/2 Duplex,1,1,2,5,1,0,1,0,1,1,0,125000,133700,12534
1798,0.19,264999,0 ESSEX ST,Rahway City,Union,Cape Cod,2,0,4,6,1,0,1,1,1,1,0,125000,126700,12194
1799,0.14,275000,637 W LAKE AVE,Rahway City,Union,Ranch,1,0,3,5,1,0,1,1,1,1,0,137300,147900,13817
1800,0.21,275000,115 RICHMOND TER,Rahway City,Union,Cape Cod,2,0,3,7,1,0,1,0,1,1,0,65000,266900,16080
1801,0.21,275000,208 W MILTON AVE,Rahway City,Union,Colonial,1,0,3,6,1,0,1,0,1,1,0,145000,96900,11720
1802,0.14,276000,1829 Brady Ct,Rahway City,Union,Ranch,1,0,3,5,1,0,1,1,1,1,0,125700,153000,13503
1803,0.11,279000,863 RIFFLE AVE,Rahway City,Union,Cape Cod,2,0,3,7,0,0,1,1,1,1,0,115100,169500,13788
1804,0.03,279000,658 GROVE ST,Rahway City,Union,Colonial,2,0,3,5,0,0,1,1,1,1,0,165800,148200,15213
1805,0.11,288000,883 Bramhall Rd,Rahway City,Union,Colonial,1,0,2,4,1,0,1,1,1,1,0,141800,136000,13459
1806,0.09,289000,14A CAROLYN TER,Rahway City,Union,Ranch,1,0,3,6,1,0,1,1,1,1,0,149100,167100,15319
1807,0.14,289000,11 WESTBROOK CT,Rahway City,Union,Ranch,1,0,3,7,0,0,1,0,1,1,0,50000,244000,14244
1808,0.11,289900,515 BROOKLAWN AVE APT D1,Rahway City,Union,Colonial,1,1,3,7,1,0,0,0,1,1,0,113700,155500,13042
1809,0.11,295000,571 UNCAS AVE,Rahway City,Union,Cape Cod,1,0,3,5,1,0,1,1,1,1,0,111700,209800,15576
1810,0.13,299000,149 E 6TH AVE,Rahway City,Union,Cape Cod,2,0,3,6,1,0,1,1,1,1,0,154200,155400,15000
1811,0.21,299000,323 CHANDLER AVE,Rahway City,Union,Split Level,1,1,3,8,1,0,1,1,1,1,0,133700,195000,15925
1812,0.08,299500,500 AMSTERDAM AVE,Rahway City,Union,Ranch,2,0,2,5,0,0,1,1,1,1,0,100200,138500,11565
1813,0.09,299900,625 ROSEWOOD AVE,Rahway City,Union,Colonial,1,1,3,6,1,0,1,0,1,1,0,91900,143500,11405
1814,0.09,309900,224 W 5TH AVE,Rahway City,Union,Cape Cod,2,0,3,6,1,0,1,1,1,1,0,142200,159200,14602
1815,0.06,315000,24 WESTBROOK CT,Rahway City,Union,Colonial,1,1,3,7,1,0,1,1,1,1,0,133700,155400,14006
1816,0.37,315000,1041 THOMPSON AVE,Rahway City,Union,Bi-Level,1,0,3,6,1,0,1,1,1,1,0,140800,181800,15630
1817,0.11,318000,8 WESTBROOK COURT,Rahway City,Union,Ranch,1,0,2,5,1,0,1,1,1,1,0,162700,155600,15421
1818,0.09,319000,652 JACKSON AVE,Rahway City,Union,Colonial,1,2,3,7,1,0,1,1,1,1,0,145500,158600,14733
1819,0.11,319000,352 W 3RD AVE,Rahway City,Union,Colonial,1,1,3,6,1,0,1,0,1,1,0,200900,311800,24840
1820,0,319900,1123 THOMPSON AVE,Rahway City,Union,Ranch,1,1,3,6,1,0,1,1,1,1,0,161800,225600,18769
1821,0.18,324900,445 CRISTIANI ST,Rahway City,Union,Bi-Level,1,1,4,7,0,0,1,1,1,1,0,143200,168400,15097
1822,0.09,325000,402 E 4TH AVE,Rahway City,Union,Cape Cod,2,0,4,8,1,0,1,1,1,1,0,140200,145900,13861
1823,0.17,325000,421 W 4TH AVE,Rahway City,Union,Colonial,2,0,3,7,1,0,1,1,1,1,0,199300,141400,16506
1824,0.11,325000,433 W 1ST AVE,Rahway City,Union,Cape Cod,1,1,4,7,1,0,1,0,1,1,0,172500,209600,18512
1825,0.11,329900,296 E 5TH AVE,Rahway City,Union,Cape Cod,3,0,4,7,1,0,1,1,1,1,0,164100,202200,17747
1826,0.09,329900,415 SHERIDAN AVE,Rahway City,Union,Cape Cod,1,0,3,5,0,0,1,1,1,1,0,142100,121300,12761
1827,0.11,335500,326 PINE ST,Rahway City,Union,Colonial,1,0,3,6,1,0,1,1,1,1,0,126400,240900,17795
1828,0.37,337500,232 HILLCREST TER,Rahway City,Union,Detached,2,0,3,9,1,0,1,1,1,1,0,131100,157700,13992
1829,0.11,340000,231 E 9TH AVE,Rahway City,Union,Colonial,1,0,3,7,1,0,1,1,1,1,0,202800,174900,18299
1830,0.11,340000,547 W 9TH AVE,Rahway City,Union,Colonial,2,0,4,8,1,0,1,1,1,1,0,65000,309400,18139
1831,0.11,349800,214 DRAKE AVE,Rahway City,Union,Colonial,2,0,4,9,1,0,1,0,1,1,0,125100,257900,18556
1832,0.11,350000,208 AMSTERDAM AVE,Rahway City,Union,Colonial,1,1,4,10,1,0,1,1,1,1,0,108700,155400,12795
1833,0,350000,449 W 2ND AVE,Rahway City,Union,Split Level,2,0,3,7,0,0,1,0,1,1,0,105400,91700,9549
1834,0.16,359000,444 W 6TH AVE,Rahway City,Union,Multi Floor Unit,2,1,2,8,1,0,1,1,1,1,0,124700,104000,11080
1835,0.10,359999,406 PINE ST,Rahway City,Union,Colonial,2,2,5,10,0,0,1,0,1,1,0,50000,385100,21080
1836,0.11,365000,345 JOUET ST,Rahway City,Union,Colonial,2,1,4,8,1,0,1,1,1,1,0,179500,226600,19675
1837,0.29,365000,630 E 2ND AVE,Rahway City,Union,Colonial,1,1,3,6,1,0,1,1,1,1,0,101900,297400,19346
1838,0.11,369900,710 GALVIN AVE,Rahway City,Union,Colonial,3,0,4,7,1,0,1,1,1,1,0,145000,292100,21177
1839,0.09,374900,236 DIETZ ST,Rahway City,Union,Colonial,1,1,3,7,1,0,1,1,1,1,0,104400,90700,9452
1840,0.23,379000,713 SPRUCE ST,Rahway City,Union,Colonial,2,0,3,7,1,0,1,1,1,1,0,194500,252300,21647
1841,0.16,385000,126 GORDON ST,Rahway City,Union,Colonial,2,0,3,9,1,0,1,1,1,1,0,148300,340500,23682
1842,0.14,385000,115 DRAKE AVE,Rahway City,Union,Detached,1,1,3,7,1,0,1,1,1,1,0,198800,0,0
1843,0.16,389900,224 THOMPSON AVE,Rahway City,Union,Cape Cod,2,0,4,9,1,0,1,1,1,1,0,190300,0,0
1844,0.10,399000,1327 CRESCENT AVE,Rahway City,Union,Custom Home,3,1,4,10,1,0,0,0,1,1,0,26600,42500,5656
1845,0.11,399000,469 CRISTIANI ST,Rahway City,Union,Bi-Level,3,0,5,9,0,0,1,1,1,1,0,14600,18700,2726
1846,0.11,399900,716 DRAKE AVE,Rahway City,Union,Colonial,2,1,4,6,1,0,0,1,1,1,0,23500,44500,5566
1847,0.03,399900,6 ALISON RD,Rahway City,Union,Colonial,2,0,4,8,0,0,1,1,1,1,0,19800,15500,2889
1848,0.15,429000,141 BURT DR,Rahway City,Union,Victorian,2,1,4,9,0,0,1,1,1,1,0,25600,20000,3732
1849,0.10,429500,546 HORY ST,Rahway City,Union,Custom Home,3,0,4,8,1,0,0,1,1,1,0,33600,48000,6679
1850,0.18,449000,649 E ST GEORGE AVE,Rahway City,Union,Custom Home,2,0,4,7,1,0,1,1,1,1,0,240000,685000,0
1851,0,449000,714 PINE ST,Rahway City,Union,Custom Home,2,1,5,8,1,0,1,1,1,1,0,240000,685000,75720
1852,0.01,120000,414 MARTIN ST,Rahway City,Union,Colonial,2,1,4,8,1,0,0,1,1,1,0,25800,52500,6409
1853,0.05,120000,563 W 9TH AVE,Roselle Boro,Union,One Floor Unit,1,0,1,4,1,0,0,1,1,1,0,45000,56200,8081
1854,0.03,172500,715 HARRISON AVE,Roselle Boro,Union,First Floor Unit,1,0,2,5,1,0,1,0,1,1,0,41200,38800,6548
1855,0.02,180000,528 HARRISON AVE,Roselle Boro,Union,Multi Floor Unit,1,1,2,5,1,0,1,0,1,1,0,42500,44400,7113
1856,0.13,189999,411 E 5TH AVE,Roselle Boro,Union,One Floor Unit,1,0,2,6,1,0,0,1,1,1,0,14700,51200,5262
1857,0.23,195000,1113 WARREN ST,Roselle Boro,Union,Cape Cod,1,1,3,8,1,0,1,0,1,1,0,27300,80500,8608
1858,0.08,195000,145 W 4TH AVE,Roselle Boro,Union,Colonial,2,1,4,10,1,0,1,1,1,1,0,18900,34000,4224
1859,0.13,199000,1244 SHAFFER AVE,Roselle Boro,Union,Colonial,1,1,4,8,1,0,0,1,1,1,0,34700,53200,7195
1860,0.11,199900,120 HAMILTON ST,Roselle Boro,Union,Cape Cod,2,0,3,5,1,0,1,1,1,1,0,34800,57900,7153
1861,0.11,199999,353 W 3RD AVE,Roselle Boro,Union,Cape Cod,2,0,3,8,1,0,1,0,1,1,0,48200,62200,8787
1862,0.23,208000,410 BROOKSIDE DR,Roselle Boro,Union,Cape Cod,1,1,3,7,1,0,1,1,1,1,0,24600,44300,5640
1863,0.03,210000,525 HARRISON AVE,Roselle Boro,Union,Cape Cod,1,0,2,7,0,0,1,1,1,1,0,3800,66600,5762
1864,0.17,229000,712 THOMPSON AVE,Roselle Boro,Union,Multi Floor Unit,1,1,2,5,1,0,1,1,1,1,0,26300,38700,5320
1865,0.03,229900,16D W ROSELLE AVE,Roselle Boro,Union,Colonial,2,0,2,9,1,0,0,1,1,1,0,41800,58700,7976
1866,0.04,239900,129 COLUMBUS PL,Roselle Boro,Union,Multi Floor Unit,2,1,2,6,1,0,1,1,1,1,0,35000,76300,9111
1867,0.22,240000,30B W ROSELLE AVE,Roselle Boro,Union,Multi Floor Unit,1,1,2,5,1,0,1,1,1,1,0,35600,70300,8668
1868,0.11,249000,163 E GRANT AVE,Roselle Boro,Union,Colonial,1,0,3,7,0,0,1,1,1,1,0,3800,72000,6204
1869,0.13,249000,149 CAMDEN ST,Roselle Boro,Union,Colonial,2,0,3,8,1,0,1,1,1,1,0,54100,86400,11501
1870,0.12,249999,436 SEATON AVE,Roselle Boro,Union,Cape Cod,1,0,2,8,1,0,1,1,1,1,0,55000,64400,9774
1871,0.14,250000,251 E WESTFIELD AVE,Roselle Boro,Union,Multi Floor Unit,1,0,2,5,1,0,1,1,1,1,0,44000,79200,10085
1872,0.13,250000,132 WARREN AVE,Roselle Boro,Union,Cape Cod,3,0,4,7,1,0,0,1,1,1,0,47600,60800,8873
1873,0.09,259900,34A W ROSELLE AVE,Roselle Boro,Union,Colonial,2,1,3,6,1,0,1,1,1,1,0,38000,66700,8570
1874,0.11,259900,225 PERSHING AVE,Roselle Boro,Union,Colonial,1,1,3,7,1,0,1,0,1,1,0,35000,55100,7375
1875,0.09,264900,511 LARCH ST,Roselle Boro,Union,Cape Cod,2,0,3,8,1,0,1,1,1,1,0,55200,64300,9782
1876,0.09,264900,305 SHERIDAN AVE,Roselle Boro,Union,Colonial,1,1,4,7,1,0,1,0,1,1,0,24200,43000,5500
1877,0.09,265000,15 W Colfax Ave,Roselle Boro,Union,Colonial,2,0,3,6,1,0,0,1,1,1,0,42000,55900,8014
1878,0.29,265000,123 COLUMBUS PL,Roselle Boro,Union,Colonial,2,0,3,5,1,0,1,0,1,1,0,41200,59200,7968
1879,0.09,269000,511 OAKWOOD AVE,Roselle Boro,Union,Colonial,2,0,4,6,1,0,1,1,1,1,0,55200,74500,10617
1880,0.11,269900,201 E CLAY AVE,Roselle Boro,Union,Colonial,1,1,4,8,1,0,1,1,1,1,0,32400,84800,9593
1881,0.10,270000,331 E COLFAX AVE,Roselle Boro,Union,Custom Home,2,0,2,7,1,0,1,0,1,1,0,35600,51300,7113
1882,0.18,275000,16 E WEBSTER AVE,Roselle Boro,Union,Cape Cod,4,0,4,9,1,0,1,1,1,1,0,33600,58200,7514
1883,0.11,275000,341 SEATON AVE,Roselle Boro,Union,See Remarks,2,0,3,8,1,0,1,0,1,1,0,39200,67800,8759
1884,0.12,275900,148 W ROSELLE AVE,Roselle Boro,Union,Colonial,1,1,3,7,1,0,0,0,1,1,0,34100,54000,7211
1885,0.17,279500,458 COLONIAL RD,Roselle Boro,Union,Cape Cod,1,0,3,6,1,0,0,1,1,1,0,34900,78500,9282
